Listing ID,Title,Type,Seller,Price,Quantity,Image URL 1,Image URL 2,Image URL 3,Brand,Model,MPN,Frame Color,Frame Material,Style,Features,Lens Color,Lens Technology,Lens Material,Department,Lens Socket Width,Eye,Bridge Width,Bridge,Vertical,Temple Length,Country/Region of Manufacture,UPC
2.84744E+11,Orgreen MASSIF 768 Shiny Black / Sandblasted Titanium Eyeglasses 52mm,Eyeglasses,SunRayCity Eyewear,US $199.00,1,https://i.ebayimg.com/images/g/GLwAAOSwCB5f-gC8/s-l1600.jpg,https://i.ebayimg.com/images/g/GSoAAOSw-hpf-gC9/s-l1600.jpg,https://i.ebayimg.com/images/g/6KgAAOSwuldf-gC-/s-l1600.jpg,Orgreen,Orgreen MASSIF,MASSIF 768,Black,Titanium,Rectangle,,,,,Men,52 mm,,19 mm,,37 mm,133 mm,Japan,Does not apply
2.84758E+11,Orgreen VISIONAIRE 403 Matte Black / Sandblasted Eyeglasses 49mm,Eyeglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/DNQAAOSwz6tf8OMa/s-l1600.jpg,https://i.ebayimg.com/images/g/3eAAAOSwVFhf8OMY/s-l1600.jpg,https://i.ebayimg.com/images/g/NxMAAOSwVJJf8OMW/s-l1600.jpg,Orgreen,Orgreen VISIONAIRE,VISIONAIRE 403,Black,Titanium,Round,,,,,Men,49 mm,,21 mm,,45 mm,134 mm,Japan,Does not apply
2.75264E+11,Tom Ford 5334 034 Bronze Horn Round Eyeglasses TF5334 034 52mm,Eyeglasses,SunRayCity Eyewear,US $199.00,1,https://i.ebayimg.com/images/g/M1MAAOSwqxtiU1N1/s-l1600.jpg,https://i.ebayimg.com/images/g/h4kAAOSw-YhiU1N3/s-l1600.jpg,https://i.ebayimg.com/images/g/-JUAAOSwgKdiU1N5/s-l1600.jpg,Tom Ford,Tom Ford 5334,5334 034,Brown,Metal,Round,Half Rim,,,,Unisex Adults,50 mm,,21 mm,,41 mm,150 mm,Italy,6.6469E+11
2.75278E+11,Tom Ford William 207 09J Gunmetal Gray / Brown Aviator Sunglasses TF207 09J,Sunglasses,SunRayCity Eyewear,US $329.00,1,https://i.ebayimg.com/images/g/KJcAAOSw~eViXolr/s-l1600.jpg,https://i.ebayimg.com/images/g/S04AAOSwHy1iXols/s-l1600.jpg,https://i.ebayimg.com/images/g/oTYAAOSwQ39iXolu/s-l1600.jpg,Tom Ford,Tom Ford William,207 09J,Gray,Metal,Aviator,,Brown,,Plastic,Men,,59 mm,,15 mm,45 mm,135 mm,Italy,6.64689E+11
2.75286E+11,Tag Heuer 27 Degree 6043 Shiny Tortoise / Green Polarized Sunglasses TH6043 310,Sunglasses,SunRayCity Eyewear,US $219.00,1,https://i.ebayimg.com/images/g/kvYAAOSw9UdiZVse/s-l1600.jpg,https://i.ebayimg.com/images/g/Rg4AAOSwMJliZVsf/s-l1600.jpg,https://i.ebayimg.com/images/g/97EAAOSwrLxiZVsh/s-l1600.jpg,TAG Heuer,27 Degree,,Tortoise,Plastic,,,Green,Polarized,Plastic,Men,,,16 mm,,,135 mm,France,
2.84784E+11,Tom Ford SNOWDON 237 55J Havana / Brown Sunglasses TF237-F 55J Asian Fit 51mm,Sunglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/L60AAOSwXN1iZfK~/s-l1600.jpg,https://i.ebayimg.com/images/g/BZkAAOSw85RiZfK-/s-l1600.jpg,,Tom Ford,Tom Ford SNOWDON,237 55J,Dark Havana,Acetate,Square,,Brown,,Plastic,Men,,51 mm,,21 mm,38 mm,145 mm,Italy,6.6469E+11
2.75291E+11,Tom Ford BEATRIX Shiny Black / Gray Sunglasses TF613 01C BEATRIX-02,Sunglasses,SunRayCity Eyewear,US $199.00,1,https://i.ebayimg.com/images/g/NcoAAOSwJ~diaamy/s-l1600.jpg,https://i.ebayimg.com/images/g/JKoAAOSwSndiaamx/s-l1600.jpg,https://i.ebayimg.com/images/g/4REAAOSwbG5iaamy/s-l1600.jpg,Tom Ford,Tom Ford BEATRIX,613 01C,Black,Acetate,Cat Eye,Oversized,Gray,,Plastic,Women,,52 mm,,22 mm,47 mm,140 mm,Italy,6.6469E+11
2.84792E+11,Tom Ford Rock Gray / Blue Sunglasses TF290 92A 55mm,Sunglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/UDEAAOSw60dibBi6/s-l1600.jpg,https://i.ebayimg.com/images/g/ZwgAAOSwgclibBi6/s-l1600.jpg,https://i.ebayimg.com/images/g/voEAAOSw9~RibBi6/s-l1600.jpg,Tom Ford,Tom Ford Rock,290 92A,Gray,Acetate,Square,,Blue,,Plastic,Men,,55 mm,20 mm,20 mm,47 mm,145 mm,Italy,6.6469E+11
2.75293E+11,Tom Ford JOHN 746 16N Silver / Green Sunglasses TF746-16N 62mm,Sunglasses,SunRayCity Eyewear,US $209.00,1,https://i.ebayimg.com/images/g/DZoAAOSw3yNibBl7/s-l1600.jpg,https://i.ebayimg.com/images/g/D~4AAOSwoLhibBl7/s-l1600.jpg,https://i.ebayimg.com/images/g/40oAAOSwMNxibBl7/s-l1600.jpg,Tom Ford,Tom Ford John,FT07461,Silver,Titanium,Navigator,,Green,Anti-Reflective,Polycarbonate,Men,,62 mm,,12 mm,51 mm,140 mm,Italy,8.89214E+11
2.84793E+11,Tom Ford Dimitry Black Gold / Gray Gradient Sunglasses TF334 01P,Sunglasses,SunRayCity Eyewear,US $269.00,1,https://i.ebayimg.com/images/g/hjwAAOSwPqxibUmx/s-l1600.jpg,https://i.ebayimg.com/images/g/MUAAAOSwTCNibUmz/s-l1600.jpg,https://i.ebayimg.com/images/g/5QgAAOSw-wtibUm0/s-l1600.jpg,Tom Ford,Tom Ford Dimitry,TF334 01P,Black,Acetate,Aviator,,Gray,Gradient,Plastic,Men,,59 mm,,14 mm,48 mm,130 mm,,
2.84801E+11,Tom Ford Thea Shiny Black / Green Sunglasses TF366 01G 57mm,Sunglasses,SunRayCity Eyewear,US $229.00,1,https://i.ebayimg.com/images/g/K9wAAOSwJZpic5jG/s-l1600.jpg,https://i.ebayimg.com/images/g/RJYAAOSwvoVic5jI/s-l1600.jpg,https://i.ebayimg.com/images/g/sV8AAOSwvb9ic5jJ/s-l1600.jpg,Tom Ford,Thea,366 01G,Black,"Acetate, Metal",Thea,,Green,,Polycarbonate,Women,,57 mm,,16 mm,50 mm,140 mm,Italy,6.6469E+11
2.84804E+11,TAG HEUER 9202 Racer Team USA Red / Gray Outdoor Sunglasses 9202 107,Sunglasses,SunRayCity Eyewear,US $399.00,1,https://i.ebayimg.com/images/g/otEAAOSw325idl9H/s-l1600.jpg,https://i.ebayimg.com/images/g/8skAAOSwnDxidl9J/s-l1600.jpg,https://i.ebayimg.com/images/g/IN8AAOSw2hVidl9L/s-l1600.jpg,TAG Heuer,TAG HEUER Racer,9202 107,Red,Plastic,Wrap,,Gray,Photochromic,Polycarbonate,Men,,67 mm,,13 mm,40 mm,125 mm,France,
2.75308E+11,Not Available,,Not Available,Not Available,1,,,,,,,,,,,,,,,,,,,,,,
2.84815E+11,Tag Heuer Maria Sharapova 9100 Tortoise / Brown Gradient Sunglasses TH9100 204,Sunglasses,SunRayCity Eyewear,US $169.00,1,https://i.ebayimg.com/images/g/qvEAAOSwH9VigCLR/s-l1600.jpg,https://i.ebayimg.com/images/g/LJIAAOSwedtigCLS/s-l1600.jpg,https://i.ebayimg.com/images/g/2hAAAOSwaj5igCLT/s-l1600.jpg,TAG Heuer,Tag Heuer Maria Sharapova,9100 204,Tortoise,Plastic,Butterfly,,Brown,"Gradient, Photochromic",Polycarbonate,Women,,55 mm,,14 mm,,127 mm,France,
2.75315E+11,Tom Ford Leona Gray / Gray Mirror Sunglasses TF365 38G,Sunglasses,SunRayCity Eyewear,US $169.00,1,https://i.ebayimg.com/images/g/nG4AAOSwpk5ig2K1/s-l1600.jpg,https://i.ebayimg.com/images/g/lpIAAOSwVylig2K3/s-l1600.jpg,https://i.ebayimg.com/images/g/pAIAAOSw61hig2K5/s-l1600.jpg,Tom Ford,Tom Ford Leona,365 38G,Gray,"Acetate, Metal",Cat Eye,,Gray,Mirrored,"Mirror, Polycarbonate",Women,,59 mm,,12 mm,50 mm,140 mm,Italy,
2.8482E+11,Tag Heuer Racer 9204 Matte Black / Gray Outdoor Sunglasses 9204 181,Sunglasses,SunRayCity Eyewear,US $199.00,1,https://i.ebayimg.com/images/g/RbIAAOSwpk5ihZhR/s-l1600.jpg,https://i.ebayimg.com/images/g/TEcAAOSwNihihZhT/s-l1600.jpg,https://i.ebayimg.com/images/g/Oi8AAOSwEB5ihZhU/s-l1600.jpg,TAG Heuer,Tag Heuer Racer,9204 181,Black,Plastic,Wrap,,Gray,,Polycarbonate,Men,,68 mm,,12 mm,40 mm,125 mm,France,
2.8483E+11,Tom Ford Hugh Olive Green / Gray Gradient Sunglasses TF337 20P,Sunglasses,SunRayCity Eyewear,US $219.00,1,https://i.ebayimg.com/images/g/27cAAOSwaUJijrI8/s-l1600.jpg,https://i.ebayimg.com/images/g/~14AAOSwOfRijrI9/s-l1600.jpg,https://i.ebayimg.com/images/g/kPgAAOSwHSxijrI-/s-l1600.jpg,Tom Ford,Tom Ford Hugh,337 20P,Green,Acetate,Square,,Gray,Gradient,Polycarbonate,Men,,55 mm,,16 mm,35 mm,140 mm,Italy,
2.84833E+11,Tom Ford CLARK 823 28F Rose Gold / Brown Gradient Aviator Sunglasses TF823 28F,Sunglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/gpUAAOSwE25ikoH2/s-l1600.jpg,https://i.ebayimg.com/images/g/togAAOSwWqtikoH3/s-l1600.jpg,https://i.ebayimg.com/images/g/pkgAAOSwRcJikoH4/s-l1600.jpg,Tom Ford,Tom Ford CLARK,823 28F,Gold,Metal,Aviator,,Brown,Gradient,Polycarbonate,Women,,59 mm,,14 mm,51 mm,140 mm,Italy,8.89214E+11
2.84833E+11,Tom Ford CLARK 823 28P Rose Gold / Turquoise Gradient Sunglasses TF823 28P,Sunglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/-Q0AAOSwFWhikoLj/s-l1600.jpg,https://i.ebayimg.com/images/g/8WkAAOSwixtikoLk/s-l1600.jpg,https://i.ebayimg.com/images/g/BRUAAOSwyw1ikoLk/s-l1600.jpg,Tom Ford,Tom Ford CLARK,823 28P,Gold,Metal,Aviator,,Green,Gradient,Polycarbonate,Women,,61 mm,,14 mm,51 mm,140 mm,Italy,8.89214E+11
2.75331E+11,Rayban Cockpit 3362 001/51 Gold / Brown Gradient Sunglasses,Sunglasses,SunRayCity Eyewear,US $149.00,1,https://i.ebayimg.com/images/g/-9YAAOSwXqlilKHw/s-l1600.jpg,https://i.ebayimg.com/images/g/V9IAAOSwHcRilKHx/s-l1600.jpg,https://i.ebayimg.com/images/g/VF0AAOSweNhilKHx/s-l1600.jpg,Ray-Ban,Ray-Ban Cockpit,RB3362 001/51 56-14,Gold,"Metal, Plastic",Aviator,"Lightweight, Reflective",Brown,Gradient,"Glass, Polycarbonate",Men,,59 mm,,14 mm,,135 mm,Italy,8.05289E+11
2.7534E+11,Tom Ford INGRID 652 28B Gold / Gray Gradient Sunglasses TF652 28B 60mm INGRID-02,Sunglasses,SunRayCity Eyewear,US $199.00,1,https://i.ebayimg.com/images/g/IbsAAOSwp~FinQmY/s-l1600.jpg,https://i.ebayimg.com/images/g/4loAAOSwjFRinQmZ/s-l1600.jpg,https://i.ebayimg.com/images/g/CjIAAOSw~p5inQma/s-l1600.jpg,Tom Ford,INGRID 652 28B,652 28B,Gold,Metal,Geometric,Rimless,Gray,Gradient,Polycarbonate,Women,,60 mm,,17 mm,53 mm,135 mm,Italy,8.89214E+11
2.84844E+11,Tom Ford INGRID 652 16Z Silver / Purple Gradient Sunglasses TF652 16Z INGRID-02,Sunglasses,SunRayCity Eyewear,US $199.00,1,https://i.ebayimg.com/images/g/g8UAAOSwIJdinQsW/s-l1600.jpg,https://i.ebayimg.com/images/g/VygAAOSwm-ZinQsX/s-l1600.jpg,https://i.ebayimg.com/images/g/jIsAAOSwm4xinQsY/s-l1600.jpg,Tom Ford,TF652 16Z INGRID-02,652 16Z,Silver,Metal,Geometric,Rimless,Purple,Gradient,Polycarbonate,Women,,60 mm,,17 mm,53 mm,135 mm,Italy,8.89214E+11
2.7534E+11,Tom Ford INGRID-02 652 33Z Gold / Pink Gradient Mirrored Sunglasses TF652 33Z,Sunglasses,SunRayCity Eyewear,US $199.00,1,https://i.ebayimg.com/images/g/PjgAAOSwOtpinQ77/s-l1600.jpg,https://i.ebayimg.com/images/g/YEwAAOSwRTVinQ78/s-l1600.jpg,https://i.ebayimg.com/images/g/Y4gAAOSwDspinQ79/s-l1600.jpg,Tom Ford,TF652 33Z,652 33Z,Gold,Metal,Semi rimless,,Pink,"Gradient, Mirrored",Polycarbonate,Women,,60 mm,,17 mm,53 mm,135 mm,Italy,8.89214E+11
2.84844E+11,Tom Ford TRIPP 666 Shiny Black Gold / Brown Sunglasses TF666 01G 60mm,Sunglasses,SunRayCity Eyewear,US $219.00,1,https://i.ebayimg.com/images/g/RL0AAOSw-FJinRHU/s-l1600.jpg,https://i.ebayimg.com/images/g/oysAAOSwimlinRHV/s-l1600.jpg,https://i.ebayimg.com/images/g/kZQAAOSwXcxinRHV/s-l1600.jpg,Tom Ford,Tripp,666 01G,Black,Metal,Aviator,,Brown,,Polycarbonate,Men,,60 mm,,16 mm,51 mm,145 mm,Italy,8.89214E+11
2.7534E+11,Tom Ford Sedgewick Brown / Brown Sunglasses TF402 48E 62mm,Sunglasses,SunRayCity Eyewear,US $219.00,1,https://i.ebayimg.com/images/g/AasAAOSwaTpinULb/s-l1600.jpg,https://i.ebayimg.com/images/g/mC8AAOSwU3pinULc/s-l1600.jpg,https://i.ebayimg.com/images/g/d1EAAOSwxj5inULe/s-l1600.jpg,Tom Ford,Tom Ford Sedgewick,,Brown,Acetate,Wrap,,Brown,,Polycarbonate,Men,,,,,,115 mm,Italy,6.6469E+11
2.7534E+11,Tom Ford JACOB Brown / Brown Sunglasses TF447 49J,Sunglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/Vl0AAOSwakFinUNk/s-l1600.jpg,https://i.ebayimg.com/images/g/9-gAAOSwPxtinUNl/s-l1600.jpg,https://i.ebayimg.com/images/g/QgoAAOSwPdJinUNn/s-l1600.jpg,Tom Ford,Jacob,,Brown,Acetate,Aviator,,Brown,,Polycarbonate,Men,,,,,,140 mm,Italy,
2.7534E+11,Tom Ford Colette 250 48F Bronze / Brown Gradient Sunglasses TF250 48F 64mm,Sunglasses,SunRayCity Eyewear,US $199.00,1,https://i.ebayimg.com/images/g/E80AAOSwv4BinUSh/s-l1600.jpg,https://i.ebayimg.com/images/g/iN0AAOSwfYxinUSi/s-l1600.jpg,https://i.ebayimg.com/images/g/9R4AAOSw79linUSj/s-l1600.jpg,Tom Ford,Tom Ford Colette,250 48F,Brown,Metal,Butterfly,,Brown,Gradient,,Women,,64 mm,,8 mm,60 mm,135 mm,Italy,
2.7534E+11,Tom Ford Cyrille 109 14P Havana Silver / Brown Gradient Sunglasses TF109 14P,Sunglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/eT0AAOSwzqRiclvt/s-l1600.jpg,https://i.ebayimg.com/images/g/iC8AAOSw87diclvv/s-l1600.jpg,https://i.ebayimg.com/images/g/JskAAOSwcBRiclvw/s-l1600.jpg,Tom Ford,Tom Ford Cyrille,109 14P,Silver,"Acetate, Metal",Aviator,,Brown,Gradient,Polycarbonate,Men,,63 mm,,10 mm,50 mm,135 mm,Italy,6.64689E+11
2.75347E+11,Tom Ford 5757 055 Striped Amber / Blue Block Eyeglasses TF5757-B 055 52mm,Eyeglasses,SunRayCity Eyewear,US $229.00,1,https://i.ebayimg.com/images/g/V98AAOSwWnNiplre/s-l1600.jpg,https://i.ebayimg.com/images/g/8I0AAOSwl1diplrf/s-l1600.jpg,https://i.ebayimg.com/images/g/-rIAAOSwU3piplrh/s-l1600.jpg,Tom Ford,5757 055,Tom Ford 5757,Tortoise,Acetate,Rectangular,Full Rim,,,,Unisex Adults,52 mm,,22 mm,,37 mm,145 mm,Italy,8.89214E+11
2.75347E+11,Tom Ford 5757 001 Shiny Black / Blue Block Eyeglasses TF5757-B 001 52mm,Eyeglasses,SunRayCity Eyewear,US $229.00,1,https://i.ebayimg.com/images/g/JsAAAOSwSHpiplyX/s-l1600.jpg,https://i.ebayimg.com/images/g/psUAAOSwe-1iplyY/s-l1600.jpg,https://i.ebayimg.com/images/g/B9YAAOSwcLpiplya/s-l1600.jpg,Tom Ford,5757 001,,Black,Acetate,Rectangle,"Full Rim, Rectangular",,,,Unisex Adults,52 mm,,22 mm,,40 mm,145 mm,Italy,8.89214E+11
2.75348E+11,Tom Ford 5760 052 Dark Havana / Blue Block Eyeglasses + Brown Clip on Lens 55mm,Eyeglasses,SunRayCity Eyewear,US $349.00,1,https://i.ebayimg.com/images/g/4MQAAOSwAmFipmAI/s-l1600.jpg,https://i.ebayimg.com/images/g/nxQAAOSwV5tipmAJ/s-l1600.jpg,https://i.ebayimg.com/images/g/JBYAAOSwU4lipmAL/s-l1600.jpg,Tom Ford,FT5760B052,FT5760B052,Brown,Acetate,Aviator,"Full Rim, Rectangular",,,,Men,55 mm,,17 mm,,41 mm,145 mm,Italy,8.89214E+11
2.75348E+11,Tom Ford 5760 001 Shiny Black / Blue Block Eyeglasses + Green Clip on Lens 55mm,Eyeglasses,SunRayCity Eyewear,US $399.00,1,https://i.ebayimg.com/images/g/LwAAAOSwOL5ipmJU/s-l1600.jpg,https://i.ebayimg.com/images/g/sbEAAOSwvKFipmJW/s-l1600.jpg,https://i.ebayimg.com/images/g/~bAAAOSwvgdipmJW/s-l1600.jpg,Tom Ford,Tom Ford 5760,FT5760-B,Black,Acetate,Aviator,Full Rim,,,,Men,55 mm,,17 mm,,41 mm,145 mm,Italy,8.89214E+11
2.75348E+11,Tom Ford WALLACE 870 01B Shiny Black / Gray Gradient Sunglasses TF870 01B 54mm,Sunglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/YHgAAOSwP9JipmhC/s-l1600.jpg,https://i.ebayimg.com/images/g/-oAAAOSwru1ipmhE/s-l1600.jpg,https://i.ebayimg.com/images/g/j-sAAOSwcNlipmhF/s-l1600.jpg,Tom Ford,Wallace,,Black,Acetate,Rectangle,,Gray,Gradient,Polycarbonate,Men,,,,,,140 mm,Italy,
2.84855E+11,Tom Ford 5369 018 Silver Round Eyeglasses TF5369 018 46mm,Eyeglasses,SunRayCity Eyewear,US $299.00,1,https://i.ebayimg.com/images/g/PAQAAOSwgYNiqFTZ/s-l1600.jpg,https://i.ebayimg.com/images/g/wugAAOSwavtiqFTa/s-l1600.jpg,https://i.ebayimg.com/images/g/Yx8AAOSw-uNiqFTc/s-l1600.jpg,Tom Ford,TF5369 018,,Silver,Metal,Round,"Full Rim, Round",,,,Unisex Adults,46 mm,,22 mm,,41 mm,145 mm,Italy,6.6469E+11
2.84855E+11,Tom Ford 5733 028 Rose Gold Black / Blue Block Eyeglasses TF5733 028 55mm,Eyeglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/DfkAAOSw5fxiqFZM/s-l1600.jpg,https://i.ebayimg.com/images/g/QMcAAOSwSr5iqFZN/s-l1600.jpg,https://i.ebayimg.com/images/g/6YQAAOSwv39iqFZO/s-l1600.jpg,Tom Ford,5733 028,,Rose Gold Black,Metal,Rectangle,"Full Rim, Rectangular",,,,Women,55 mm,,17 mm,,39 mm,145 mm,Italy,8.89214E+11
2.84863E+11,Tom Ford DASHA 822 52F Dark Havana / Brown Gradient Sunglasses TF822 52F 52mm,Sunglasses,SunRayCity Eyewear,US $199.00,1,https://i.ebayimg.com/images/g/0gsAAOSwW75ipmYS/s-l1600.jpg,https://i.ebayimg.com/images/g/o60AAOSwKiBipmYU/s-l1600.jpg,https://i.ebayimg.com/images/g/QxkAAOSwF0lipmYW/s-l1600.jpg,Tom Ford,Tom Ford DASHA,822 52F,Havana,Acetate,Square,,Brown,Gradient,Polycarbonate,Women,,,16 mm,,44 mm,140 mm,Italy,8.89214E+11
2.75356E+11,Linda Farrow 176 C7 Black Silver Oval Eyeglasses LFL176 C7 46mm,Eyeglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/iF8AAOSw-Cxir8yr/s-l1600.jpg,https://i.ebayimg.com/images/g/FrQAAOSwkXdir8ys/s-l1600.jpg,https://i.ebayimg.com/images/g/vYAAAOSwyCxir8yt/s-l1600.jpg,Linda Farrow,LFL176 C7,,Black,"Acetate, Metal",Oval,Full Rim,,,,Women,46 mm,,21 mm,,40 mm,145 mm,Japan,1.91966E+11
2.75356E+11,Linda Farrow 176 C11 Light Yellow Gold Oval Eyeglasses LFL176 C11 46mm,Eyeglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/AtkAAOSwR1xir85i/s-l1600.jpg,https://i.ebayimg.com/images/g/OugAAOSwXbRir85j/s-l1600.jpg,https://i.ebayimg.com/images/g/rBcAAOSwLyxir85k/s-l1600.jpg,Linda Farrow,176 C11,LFL176 C11,Multicolor,"Acetate, Metal",Oval,Full Rim,,,,Women,46 mm,,21 mm,,40 mm,145 mm,Japan,1.91966E+11
2.84863E+11,Linda Farrow 176 C9 Clear Gold Oval Eyeglasses LFL176 C9 46mm,Eyeglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/po8AAOSwjaNir88Z/s-l1600.jpg,https://i.ebayimg.com/images/g/q28AAOSwyNNir88a/s-l1600.jpg,https://i.ebayimg.com/images/g/GB4AAOSwPd1ir88b/s-l1600.jpg,Linda Farrow,Linda Farrow 176,LFL176 C9,Clear,"Acetate, Metal",Oval,Full Rim,,,,Women,46 mm,,21 mm,,40 mm,145 mm,Japan,1.91966E+11
2.84865E+11,Tom Ford RAOUL 753 01B Black / Gray Gradient Sunglasses TF753 01B 62mm,Sunglasses,SunRayCity Eyewear,US $239.00,1,https://i.ebayimg.com/images/g/ckwAAOSw69NisTdx/s-l1600.jpg,https://i.ebayimg.com/images/g/wm4AAOSwvJNisTdz/s-l1600.jpg,https://i.ebayimg.com/images/g/6y0AAOSwbtxisTd1/s-l1600.jpg,Tom Ford,Raoul,,Black,Acetate,Aviator,,Gray,Gradient,,Men,,,,,,140 mm,Italy,
2.84865E+11,Tom Ford 5750 001 Black Gold / Blue Block Eyeglasses TF5750 001 52mm,Eyeglasses,SunRayCity Eyewear,US $219.00,1,https://i.ebayimg.com/images/g/GhMAAOSwompisT20/s-l1600.jpg,https://i.ebayimg.com/images/g/4pUAAOSwO8FisT22/s-l1600.jpg,https://i.ebayimg.com/images/g/aO4AAOSwn8tisT23/s-l1600.jpg,Tom Ford,Blue Light Block Square,FT5750-B,Black,"Titanium, Plastic, Acetate, Metal",Square,"Hypoallergenic, Full Rim",,,,Men,52 mm,,18 mm,,39 mm,145 mm,Italy,8.89214E+11
2.84865E+11,Tom Ford 5747 052 Dark Havana Gold / Blue Block Eyeglasses TF5747 052 54mm,Eyeglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/xXAAAOSwautisZdP/s-l1600.jpg,https://i.ebayimg.com/images/g/wzoAAOSwCiJisZdQ/s-l1600.jpg,https://i.ebayimg.com/images/g/XqcAAOSw8c9isZdR/s-l1600.jpg,Tom Ford,Tom Ford 5747,5747 052,Havana,"Acetate, Metal",Rectangle,Full Rim,,,,Unisex Adults,54 mm,,22 mm,,40 mm,145 mm,Italy,8.89214E+11
2.75363E+11,Tom Ford Mathias 143 18V Silver / Blue Sunglasses TF143 18V,Sunglasses,SunRayCity Eyewear,US $299.00,1,https://i.ebayimg.com/images/g/uqAAAOSwY9ditwzH/s-l1600.jpg,https://i.ebayimg.com/images/g/tKAAAOSwuM5itwzI/s-l1600.jpg,https://i.ebayimg.com/images/g/AkQAAOSw-DZitwzK/s-l1600.jpg,Tom Ford,Mathias,,Silver,"Metal, Silver",Aviator,,Blue,,,Men,,,,,,140 mm,Italy,6.64689E+11
2.75363E+11,Tom Ford Mathias 143 08F Gunmetal / Brown Gradient Sunglasses TF143 08F,Sunglasses,SunRayCity Eyewear,US $239.00,1,https://i.ebayimg.com/images/g/ZN4AAOSwDt5itxS8/s-l1600.jpg,https://i.ebayimg.com/images/g/uEAAAOSwUqBitxS-/s-l1600.jpg,https://i.ebayimg.com/images/g/SFwAAOSwFAlitxS~/s-l1600.jpg,Tom Ford,Tom Ford Mathias,143 08F,Silver,Metal,Aviator,,Brown,Gradient,,Men,,58 mm,,14 mm,43 mm,140 mm,Italy,6.64689E+11
2.75364E+11,Tom Ford ERIC 595 01J Shiny Black / Brown Roviex Sunglasses TF595-01J ERIC-02,Sunglasses,SunRayCity Eyewear,US $199.00,1,https://i.ebayimg.com/images/g/YmAAAOSwEWJiuD9t/s-l1600.jpg,https://i.ebayimg.com/images/g/OboAAOSwlxNiuD9v/s-l1600.jpg,https://i.ebayimg.com/images/g/3g8AAOSwtnNiuD9w/s-l1600.jpg,Tom Ford,Eric,,Black,,Square,,Brown,,Polycarbonate,Men,,,,,,145 mm,Italy,
2.75373E+11,Tag Heuer Automatic 883 115 Dark Brown Light Blue / Brown Sunglasses TH0883 62mm,Sunglasses,SunRayCity Eyewear,US $229.00,1,https://i.ebayimg.com/images/g/RqMAAOSwHRViwc41/s-l1600.jpg,https://i.ebayimg.com/images/g/bBIAAOSwDeRiwc43/s-l1600.jpg,https://i.ebayimg.com/images/g/DY4AAOSwxehiwc44/s-l1600.jpg,TAG Heuer,Tag Heuer Automatic,883 115,Multicolor,"Metal, Plastic",Rectangular,,Brown,Photochromic,,Men,,62 mm,,15 mm,40 mm,142 mm,France,
2.84882E+11,Tom Ford Mason Shiny Black / Green Sunglasses TF445 01N,Sunglasses,SunRayCity Eyewear,US $239.00,1,https://i.ebayimg.com/images/g/F18AAOSwOPFiwc~C/s-l1600.jpg,https://i.ebayimg.com/images/g/3usAAOSwQjxiwc~D/s-l1600.jpg,https://i.ebayimg.com/images/g/BwIAAOSwhwdiwc~E/s-l1600.jpg,Tom Ford,FT0445,TF44501N,Black,"Plastic, Acetate",Rectangle,"Oversized, Lightweight, Adjustable",Green,"Gradient, Anti-Reflective, Polarized","Plastic, Polycarbonate",Men,,,,,,140 mm,Italy,6.6469E+11
2.75377E+11,Orgreen CORNELIUS 140 Maroon Candy / Matte Bordeaux Eyeglasses 55mm,Eyeglasses,SunRayCity Eyewear,US $199.00,1,https://i.ebayimg.com/images/g/6DoAAOSw6NNfbnyq/s-l1600.jpg,https://i.ebayimg.com/images/g/uQAAAOSw6olfbnyr/s-l1600.jpg,https://i.ebayimg.com/images/g/ULYAAOSwRwFfbnys/s-l1600.jpg,Orgreen,Orgreen CORNELIUS 140,CORNELIUS 140,Red,Acetate,Rectangular,Full Rim,,,,Men,55 mm,,18 mm,,36 mm,147 mm,Japan,Does not apply
2.84892E+11,Tom Ford LIONEL 750 01N Shiny Black / Green Sunglasses TF750-01N 60mm,Sunglasses,SunRayCity Eyewear,US $249.00,1,https://i.ebayimg.com/images/g/LxAAAOSwCGFh0HWQ/s-l1600.jpg,https://i.ebayimg.com/images/g/F68AAOSwKD5h0HWS/s-l1600.jpg,https://i.ebayimg.com/images/g/HY4AAOSwIpRh0HWT/s-l1600.jpg,Tom Ford,Tom Ford Lionel,750 01N,Black,"Acetate, Metal",Rectangle,,Green,,Plastic,Men,,,,,,145 mm,Italy,8.89214E+11
